LOCATION,INDICATOR,SUBJECT,MEASURE,FREQUENCY,TIME,Value,Flag Codes
FRA,REALGDPFORECAST,TOT,AGRWTH,A,1965,4.861592721,
FRA,REALGDPFORECAST,TOT,AGRWTH,A,1966,5.234917396,
FRA,REALGDPFORECAST,TOT,AGRWTH,A,1967,4.951609771,
FRA,REALGDPFORECAST,TOT,AGRWTH,A,1968,4.415877902,
FRA,REALGDPFORECAST,TOT,AGRWTH,A,1969,7.187062768,
FRA,REALGDPFORECAST,TOT,AGRWTH,A,1970,6.087178625,
FRA,REALGDPFORECAST,TOT,AGRWTH,A,1971,5.321888195,
FRA,REALGDPFORECAST,TOT,AGRWTH,A,1972,4.600711782,
FRA,REALGDPFORECAST,TOT,AGRWTH,A,1973,6.265980978,
FRA,REALGDPFORECAST,TOT,AGRWTH,A,1974,4.302558047,
FRA,REALGDPFORECAST,TOT,AGRWTH,A,1975,-0.995725489,
FRA,REALGDPFORECAST,TOT,AGRWTH,A,1976,4.298319539,
FRA,REALGDPFORECAST,TOT,AGRWTH,A,1977,3.492253005,
FRA,REALGDPFORECAST,TOT,AGRWTH,A,1978,3.993571442,
FRA,REALGDPFORECAST,TOT,AGRWTH,A,1979,3.52150751,
FRA,REALGDPFORECAST,TOT,AGRWTH,A,1980,1.576198092,
FRA,REALGDPFORECAST,TOT,AGRWTH,A,1981,1.088988368,
FRA,REALGDPFORECAST,TOT,AGRWTH,A,1982,2.438960113,
FRA,REALGDPFORECAST,TOT,AGRWTH,A,1983,1.284518376,
FRA,REALGDPFORECAST,TOT,AGRWTH,A,1984,1.649314155,
FRA,REALGDPFORECAST,TOT,AGRWTH,A,1985,1.657203162,
FRA,REALGDPFORECAST,TOT,AGRWTH,A,1986,2.289849919,
FRA,REALGDPFORECAST,TOT,AGRWTH,A,1987,2.574854616,
FRA,REALGDPFORECAST,TOT,AGRWTH,A,1988,4.62053859,
FRA,REALGDPFORECAST,TOT,AGRWTH,A,1989,4.479695223,
FRA,REALGDPFORECAST,TOT,AGRWTH,A,1990,2.947740668,
FRA,REALGDPFORECAST,TOT,AGRWTH,A,1991,1.021366249,
FRA,REALGDPFORECAST,TOT,AGRWTH,A,1992,1.456383709,
FRA,REALGDPFORECAST,TOT,AGRWTH,A,1993,-0.54464328,
FRA,REALGDPFORECAST,TOT,AGRWTH,A,1994,2.307394856,
FRA,REALGDPFORECAST,TOT,AGRWTH,A,1995,2.177698783,
FRA,REALGDPFORECAST,TOT,AGRWTH,A,1996,1.365088359,
FRA,REALGDPFORECAST,TOT,AGRWTH,A,1997,2.346854991,
FRA,REALGDPFORECAST,TOT,AGRWTH,A,1998,3.557640518,
FRA,REALGDPFORECAST,TOT,AGRWTH,A,1999,3.298605112,
FRA,REALGDPFORECAST,TOT,AGRWTH,A,2000,4.025918925,
FRA,REALGDPFORECAST,TOT,AGRWTH,A,2001,1.967294865,
FRA,REALGDPFORECAST,TOT,AGRWTH,A,2002,1.073822087,
FRA,REALGDPFORECAST,TOT,AGRWTH,A,2003,0.858633849,
FRA,REALGDPFORECAST,TOT,AGRWTH,A,2004,2.588324807,
FRA,REALGDPFORECAST,TOT,AGRWTH,A,2005,1.648422279,
FRA,REALGDPFORECAST,TOT,AGRWTH,A,2006,2.533627129,
FRA,REALGDPFORECAST,TOT,AGRWTH,A,2007,2.347835091,
FRA,REALGDPFORECAST,TOT,AGRWTH,A,2008,0.077115532,
FRA,REALGDPFORECAST,TOT,AGRWTH,A,2009,-2.873920347,
FRA,REALGDPFORECAST,TOT,AGRWTH,A,2010,1.893149743,
FRA,REALGDPFORECAST,TOT,AGRWTH,A,2011,2.102177135,
FRA,REALGDPFORECAST,TOT,AGRWTH,A,2012,0.22519706,
FRA,REALGDPFORECAST,TOT,AGRWTH,A,2013,0.611588324,
FRA,REALGDPFORECAST,TOT,AGRWTH,A,2014,0.991978383,
FRA,REALGDPFORECAST,TOT,AGRWTH,A,2015,0.975685631,
FRA,REALGDPFORECAST,TOT,AGRWTH,A,2016,1.119010784,
FRA,REALGDPFORECAST,TOT,AGRWTH,A,2017,1.806411182,
FRA,REALGDPFORECAST,TOT,AGRWTH,A,2018,1.796625495,
FRA,REALGDPFORECAST,TOT,AGRWTH,A,2019,1.67263471,
DEU,REALGDPFORECAST,TOT,AGRWTH,A,1992,1.514055258,
DEU,REALGDPFORECAST,TOT,AGRWTH,A,1993,-0.978777483,
DEU,REALGDPFORECAST,TOT,AGRWTH,A,1994,2.529178515,
DEU,REALGDPFORECAST,TOT,AGRWTH,A,1995,1.808780212,
DEU,REALGDPFORECAST,TOT,AGRWTH,A,1996,0.85675647,
DEU,REALGDPFORECAST,TOT,AGRWTH,A,1997,1.910580695,
DEU,REALGDPFORECAST,TOT,AGRWTH,A,1998,1.769472532,
DEU,REALGDPFORECAST,TOT,AGRWTH,A,1999,1.847912457,
DEU,REALGDPFORECAST,TOT,AGRWTH,A,2000,3.191397735,
DEU,REALGDPFORECAST,TOT,AGRWTH,A,2001,1.823903632,
DEU,REALGDPFORECAST,TOT,AGRWTH,A,2002,0.032224845,
DEU,REALGDPFORECAST,TOT,AGRWTH,A,2003,-0.719484811,
DEU,REALGDPFORECAST,TOT,AGRWTH,A,2004,0.69765611,
DEU,REALGDPFORECAST,TOT,AGRWTH,A,2005,0.87811123,
DEU,REALGDPFORECAST,TOT,AGRWTH,A,2006,3.875847553,
DEU,REALGDPFORECAST,TOT,AGRWTH,A,2007,3.367329995,
DEU,REALGDPFORECAST,TOT,AGRWTH,A,2008,0.818129077,
DEU,REALGDPFORECAST,TOT,AGRWTH,A,2009,-5.564844347,
DEU,REALGDPFORECAST,TOT,AGRWTH,A,2010,3.947603181,
DEU,REALGDPFORECAST,TOT,AGRWTH,A,2011,3.717529816,
DEU,REALGDPFORECAST,TOT,AGRWTH,A,2012,0.685942663,
DEU,REALGDPFORECAST,TOT,AGRWTH,A,2013,0.59970864,
DEU,REALGDPFORECAST,TOT,AGRWTH,A,2014,1.926693545,
DEU,REALGDPFORECAST,TOT,AGRWTH,A,2015,1.504274116,
DEU,REALGDPFORECAST,TOT,AGRWTH,A,2016,1.855350001,
DEU,REALGDPFORECAST,TOT,AGRWTH,A,2017,2.543870994,
DEU,REALGDPFORECAST,TOT,AGRWTH,A,2018,2.290128819,
DEU,REALGDPFORECAST,TOT,AGRWTH,A,2019,1.897006758,
GRC,REALGDPFORECAST,TOT,AGRWTH,A,1996,2.86215082,
GRC,REALGDPFORECAST,TOT,AGRWTH,A,1997,4.484200046,
GRC,REALGDPFORECAST,TOT,AGRWTH,A,1998,3.894899138,
GRC,REALGDPFORECAST,TOT,AGRWTH,A,1999,3.072591194,
GRC,REALGDPFORECAST,TOT,AGRWTH,A,2000,3.919775634,
GRC,REALGDPFORECAST,TOT,AGRWTH,A,2001,4.131586874,
GRC,REALGDPFORECAST,TOT,AGRWTH,A,2002,3.922905258,
GRC,REALGDPFORECAST,TOT,AGRWTH,A,2003,5.794494211,
GRC,REALGDPFORECAST,TOT,AGRWTH,A,2004,5.061091497,
GRC,REALGDPFORECAST,TOT,AGRWTH,A,2005,0.599128779,
GRC,REALGDPFORECAST,TOT,AGRWTH,A,2006,5.652451112,
GRC,REALGDPFORECAST,TOT,AGRWTH,A,2007,3.273731433,
GRC,REALGDPFORECAST,TOT,AGRWTH,A,2008,-0.335155289,
GRC,REALGDPFORECAST,TOT,AGRWTH,A,2009,-4.300756405,
GRC,REALGDPFORECAST,TOT,AGRWTH,A,2010,-5.47863403,
GRC,REALGDPFORECAST,TOT,AGRWTH,A,2011,-9.132492211,
GRC,REALGDPFORECAST,TOT,AGRWTH,A,2012,-7.300484787,
GRC,REALGDPFORECAST,TOT,AGRWTH,A,2013,-3.241424262,
GRC,REALGDPFORECAST,TOT,AGRWTH,A,2014,0.739809101,
GRC,REALGDPFORECAST,TOT,AGRWTH,A,2015,-0.290916184,
GRC,REALGDPFORECAST,TOT,AGRWTH,A,2016,-0.244317365,
GRC,REALGDPFORECAST,TOT,AGRWTH,A,2017,1.356201058,
GRC,REALGDPFORECAST,TOT,AGRWTH,A,2018,2.337061326,
GRC,REALGDPFORECAST,TOT,AGRWTH,A,2019,2.032581456,
HUN,REALGDPFORECAST,TOT,AGRWTH,A,1992,-3.064180345,
HUN,REALGDPFORECAST,TOT,AGRWTH,A,1993,-0.576108517,
HUN,REALGDPFORECAST,TOT,AGRWTH,A,1994,2.947154557,
HUN,REALGDPFORECAST,TOT,AGRWTH,A,1995,1.489525475,
HUN,REALGDPFORECAST,TOT,AGRWTH,A,1996,0.014154782,
HUN,REALGDPFORECAST,TOT,AGRWTH,A,1997,3.340163587,
HUN,REALGDPFORECAST,TOT,AGRWTH,A,1998,4.235847737,
HUN,REALGDPFORECAST,TOT,AGRWTH,A,1999,3.186896354,
HUN,REALGDPFORECAST,TOT,AGRWTH,A,2000,4.209179932,
HUN,REALGDPFORECAST,TOT,AGRWTH,A,2001,3.840510445,
HUN,REALGDPFORECAST,TOT,AGRWTH,A,2002,4.528205916,
HUN,REALGDPFORECAST,TOT,AGRWTH,A,2003,3.848619662,
HUN,REALGDPFORECAST,TOT,AGRWTH,A,2004,5.004918024,
HUN,REALGDPFORECAST,TOT,AGRWTH,A,2005,4.388215174,
HUN,REALGDPFORECAST,TOT,AGRWTH,A,2006,3.851172967,
HUN,REALGDPFORECAST,TOT,AGRWTH,A,2007,0.434761639,
HUN,REALGDPFORECAST,TOT,AGRWTH,A,2008,0.855513037,
HUN,REALGDPFORECAST,TOT,AGRWTH,A,2009,-6.59997406,
HUN,REALGDPFORECAST,TOT,AGRWTH,A,2010,0.682378151,
HUN,REALGDPFORECAST,TOT,AGRWTH,A,2011,1.661916737,
HUN,REALGDPFORECAST,TOT,AGRWTH,A,2012,-1.643779899,
HUN,REALGDPFORECAST,TOT,AGRWTH,A,2013,2.096216708,
HUN,REALGDPFORECAST,TOT,AGRWTH,A,2014,4.227733353,
HUN,REALGDPFORECAST,TOT,AGRWTH,A,2015,3.367145175,
HUN,REALGDPFORECAST,TOT,AGRWTH,A,2016,2.21318749,
HUN,REALGDPFORECAST,TOT,AGRWTH,A,2017,3.908523571,
HUN,REALGDPFORECAST,TOT,AGRWTH,A,2018,3.585137776,
HUN,REALGDPFORECAST,TOT,AGRWTH,A,2019,2.843379906,
ISL,REALGDPFORECAST,TOT,AGRWTH,A,1961,-0.083579719,
ISL,REALGDPFORECAST,TOT,AGRWTH,A,1962,8.31268233,
ISL,REALGDPFORECAST,TOT,AGRWTH,A,1963,10.28314364,
ISL,REALGDPFORECAST,TOT,AGRWTH,A,1964,9.916928545,
ISL,REALGDPFORECAST,TOT,AGRWTH,A,1965,7.289277523,
ISL,REALGDPFORECAST,TOT,AGRWTH,A,1966,8.736574105,
ISL,REALGDPFORECAST,TOT,AGRWTH,A,1967,-1.268337304,
ISL,REALGDPFORECAST,TOT,AGRWTH,A,1968,-5.47454592,
ISL,REALGDPFORECAST,TOT,AGRWTH,A,1969,2.374282266,
ISL,REALGDPFORECAST,TOT,AGRWTH,A,1970,7.459220783,
ISL,REALGDPFORECAST,TOT,AGRWTH,A,1971,13.06083764,
ISL,REALGDPFORECAST,TOT,AGRWTH,A,1972,6.177334447,
ISL,REALGDPFORECAST,TOT,AGRWTH,A,1973,6.806009722,
ISL,REALGDPFORECAST,TOT,AGRWTH,A,1974,5.706292138,
ISL,REALGDPFORECAST,TOT,AGRWTH,A,1975,0.646155077,
ISL,REALGDPFORECAST,TOT,AGRWTH,A,1976,5.959367517,
ISL,REALGDPFORECAST,TOT,AGRWTH,A,1977,8.822277247,
ISL,REALGDPFORECAST,TOT,AGRWTH,A,1978,6.016714595,
ISL,REALGDPFORECAST,TOT,AGRWTH,A,1979,4.860582385,
ISL,REALGDPFORECAST,TOT,AGRWTH,A,1980,5.74792071,
ISL,REALGDPFORECAST,TOT,AGRWTH,A,1981,4.265007104,
ISL,REALGDPFORECAST,TOT,AGRWTH,A,1982,2.154566242,
ISL,REALGDPFORECAST,TOT,AGRWTH,A,1983,-2.151161701,
ISL,REALGDPFORECAST,TOT,AGRWTH,A,1984,4.129118228,
ISL,REALGDPFORECAST,TOT,AGRWTH,A,1985,3.292841387,
ISL,REALGDPFORECAST,TOT,AGRWTH,A,1986,6.27054196,
ISL,REALGDPFORECAST,TOT,AGRWTH,A,1987,8.545939751,
ISL,REALGDPFORECAST,TOT,AGRWTH,A,1988,-0.089726032,
ISL,REALGDPFORECAST,TOT,AGRWTH,A,1989,0.258439854,
ISL,REALGDPFORECAST,TOT,AGRWTH,A,1990,1.169370332,
ISL,REALGDPFORECAST,TOT,AGRWTH,A,1991,-0.223525511,
ISL,REALGDPFORECAST,TOT,AGRWTH,A,1992,-3.373894144,
ISL,REALGDPFORECAST,TOT,AGRWTH,A,1993,1.313449466,
ISL,REALGDPFORECAST,TOT,AGRWTH,A,1994,3.608857935,
ISL,REALGDPFORECAST,TOT,AGRWTH,A,1995,0.116583706,
ISL,REALGDPFORECAST,TOT,AGRWTH,A,1996,4.785062428,
ISL,REALGDPFORECAST,TOT,AGRWTH,A,1997,4.913189618,
ISL,REALGDPFORECAST,TOT,AGRWTH,A,1998,7.018609002,
ISL,REALGDPFORECAST,TOT,AGRWTH,A,1999,3.894496114,
ISL,REALGDPFORECAST,TOT,AGRWTH,A,2000,4.602994623,
ISL,REALGDPFORECAST,TOT,AGRWTH,A,2001,3.927539155,
ISL,REALGDPFORECAST,TOT,AGRWTH,A,2002,0.550505532,
ISL,REALGDPFORECAST,TOT,AGRWTH,A,2003,2.356709905,
ISL,REALGDPFORECAST,TOT,AGRWTH,A,2004,8.074285807,
ISL,REALGDPFORECAST,TOT,AGRWTH,A,2005,6.390525325,
ISL,REALGDPFORECAST,TOT,AGRWTH,A,2006,5.017188828,
ISL,REALGDPFORECAST,TOT,AGRWTH,A,2007,9.428277868,
ISL,REALGDPFORECAST,TOT,AGRWTH,A,2008,1.658914736,
ISL,REALGDPFORECAST,TOT,AGRWTH,A,2009,-6.505254759,
ISL,REALGDPFORECAST,TOT,AGRWTH,A,2010,-3.605635874,
ISL,REALGDPFORECAST,TOT,AGRWTH,A,2011,1.963023072,
ISL,REALGDPFORECAST,TOT,AGRWTH,A,2012,1.319260662,
ISL,REALGDPFORECAST,TOT,AGRWTH,A,2013,4.308138836,
ISL,REALGDPFORECAST,TOT,AGRWTH,A,2014,2.122143249,
ISL,REALGDPFORECAST,TOT,AGRWTH,A,2015,4.26403924,
ISL,REALGDPFORECAST,TOT,AGRWTH,A,2016,7.420866269,
ISL,REALGDPFORECAST,TOT,AGRWTH,A,2017,5.106200459,
ISL,REALGDPFORECAST,TOT,AGRWTH,A,2018,4.310310901,
ISL,REALGDPFORECAST,TOT,AGRWTH,A,2019,2.499575342,
IRL,REALGDPFORECAST,TOT,AGRWTH,A,1991,1.929639538,
IRL,REALGDPFORECAST,TOT,AGRWTH,A,1992,3.343274244,
IRL,REALGDPFORECAST,TOT,AGRWTH,A,1993,2.692609172,
IRL,REALGDPFORECAST,TOT,AGRWTH,A,1994,5.755827001,
IRL,REALGDPFORECAST,TOT,AGRWTH,A,1995,9.634422309,
IRL,REALGDPFORECAST,TOT,AGRWTH,A,1996,9.701997964,
IRL,REALGDPFORECAST,TOT,AGRWTH,A,1997,11.2717282,
IRL,REALGDPFORECAST,TOT,AGRWTH,A,1998,8.478370771,
IRL,REALGDPFORECAST,TOT,AGRWTH,A,1999,10.60983589,
IRL,REALGDPFORECAST,TOT,AGRWTH,A,2000,9.547897443,
IRL,REALGDPFORECAST,TOT,AGRWTH,A,2001,5.822357037,
IRL,REALGDPFORECAST,TOT,AGRWTH,A,2002,6.309328769,
IRL,REALGDPFORECAST,TOT,AGRWTH,A,2003,3.137175754,
IRL,REALGDPFORECAST,TOT,AGRWTH,A,2004,6.754105539,
IRL,REALGDPFORECAST,TOT,AGRWTH,A,2005,6.021132637,
IRL,REALGDPFORECAST,TOT,AGRWTH,A,2006,5.538043219,
IRL,REALGDPFORECAST,TOT,AGRWTH,A,2007,5.157758039,
IRL,REALGDPFORECAST,TOT,AGRWTH,A,2008,-3.932113429,
IRL,REALGDPFORECAST,TOT,AGRWTH,A,2009,-4.667015945,
IRL,REALGDPFORECAST,TOT,AGRWTH,A,2010,1.760919367,
IRL,REALGDPFORECAST,TOT,AGRWTH,A,2011,2.935311029,
IRL,REALGDPFORECAST,TOT,AGRWTH,A,2012,0.042967847,
IRL,REALGDPFORECAST,TOT,AGRWTH,A,2013,1.628412938,
IRL,REALGDPFORECAST,TOT,AGRWTH,A,2014,8.305495765,
IRL,REALGDPFORECAST,TOT,AGRWTH,A,2015,25.50051388,
IRL,REALGDPFORECAST,TOT,AGRWTH,A,2016,5.136354243,
IRL,REALGDPFORECAST,TOT,AGRWTH,A,2017,3.643263773,
IRL,REALGDPFORECAST,TOT,AGRWTH,A,2018,2.716506278,
IRL,REALGDPFORECAST,TOT,AGRWTH,A,2019,2.20092858,
ITA,REALGDPFORECAST,TOT,AGRWTH,A,1961,8.206577453,
ITA,REALGDPFORECAST,TOT,AGRWTH,A,1962,6.204071182,
ITA,REALGDPFORECAST,TOT,AGRWTH,A,1963,5.610202999,
ITA,REALGDPFORECAST,TOT,AGRWTH,A,1964,2.79648442,
ITA,REALGDPFORECAST,TOT,AGRWTH,A,1965,3.268931823,
ITA,REALGDPFORECAST,TOT,AGRWTH,A,1966,5.984688831,
ITA,REALGDPFORECAST,TOT,AGRWTH,A,1967,7.178654763,
ITA,REALGDPFORECAST,TOT,AGRWTH,A,1968,6.544497662,
ITA,REALGDPFORECAST,TOT,AGRWTH,A,1969,6.098081024,
ITA,REALGDPFORECAST,TOT,AGRWTH,A,1970,5.310490354,
ITA,REALGDPFORECAST,TOT,AGRWTH,A,1971,1.93405685,
ITA,REALGDPFORECAST,TOT,AGRWTH,A,1972,3.154279971,
ITA,REALGDPFORECAST,TOT,AGRWTH,A,1973,6.548872733,
ITA,REALGDPFORECAST,TOT,AGRWTH,A,1974,5.276768225,
ITA,REALGDPFORECAST,TOT,AGRWTH,A,1975,-2.049641551,
ITA,REALGDPFORECAST,TOT,AGRWTH,A,1976,6.528505504,
ITA,REALGDPFORECAST,TOT,AGRWTH,A,1977,2.358976326,
ITA,REALGDPFORECAST,TOT,AGRWTH,A,1978,3.650845753,
ITA,REALGDPFORECAST,TOT,AGRWTH,A,1979,5.531316,
ITA,REALGDPFORECAST,TOT,AGRWTH,A,1980,3.477944452,
ITA,REALGDPFORECAST,TOT,AGRWTH,A,1981,0.780866945,
ITA,REALGDPFORECAST,TOT,AGRWTH,A,1982,0.325586046,
ITA,REALGDPFORECAST,TOT,AGRWTH,A,1983,1.365851597,
ITA,REALGDPFORECAST,TOT,AGRWTH,A,1984,3.210281796,
ITA,REALGDPFORECAST,TOT,AGRWTH,A,1985,2.839619629,
ITA,REALGDPFORECAST,TOT,AGRWTH,A,1986,2.970408119,
ITA,REALGDPFORECAST,TOT,AGRWTH,A,1987,2.957681665,
ITA,REALGDPFORECAST,TOT,AGRWTH,A,1988,4.299823003,
ITA,REALGDPFORECAST,TOT,AGRWTH,A,1989,3.474919299,
ITA,REALGDPFORECAST,TOT,AGRWTH,A,1990,1.952006424,
ITA,REALGDPFORECAST,TOT,AGRWTH,A,1991,1.532282491,
ITA,REALGDPFORECAST,TOT,AGRWTH,A,1992,0.699384924,
ITA,REALGDPFORECAST,TOT,AGRWTH,A,1993,-0.857926144,
ITA,REALGDPFORECAST,TOT,AGRWTH,A,1994,2.281255462,
ITA,REALGDPFORECAST,TOT,AGRWTH,A,1995,2.961323956,
ITA,REALGDPFORECAST,TOT,AGRWTH,A,1996,1.000122909,
ITA,REALGDPFORECAST,TOT,AGRWTH,A,1997,1.953323464,
ITA,REALGDPFORECAST,TOT,AGRWTH,A,1998,1.450759552,
ITA,REALGDPFORECAST,TOT,AGRWTH,A,1999,1.507027876,
ITA,REALGDPFORECAST,TOT,AGRWTH,A,2000,3.995811778,
ITA,REALGDPFORECAST,TOT,AGRWTH,A,2001,1.561204223,
ITA,REALGDPFORECAST,TOT,AGRWTH,A,2002,0.247075454,
ITA,REALGDPFORECAST,TOT,AGRWTH,A,2003,0.241183765,
ITA,REALGDPFORECAST,TOT,AGRWTH,A,2004,1.378487639,
ITA,REALGDPFORECAST,TOT,AGRWTH,A,2005,1.138403957,
ITA,REALGDPFORECAST,TOT,AGRWTH,A,2006,2.104467744,
ITA,REALGDPFORECAST,TOT,AGRWTH,A,2007,1.329787809,
ITA,REALGDPFORECAST,TOT,AGRWTH,A,2008,-1.048400201,
ITA,REALGDPFORECAST,TOT,AGRWTH,A,2009,-5.534210173,
ITA,REALGDPFORECAST,TOT,AGRWTH,A,2010,1.648282757,
ITA,REALGDPFORECAST,TOT,AGRWTH,A,2011,0.720038054,
ITA,REALGDPFORECAST,TOT,AGRWTH,A,2012,-2.851726148,
ITA,REALGDPFORECAST,TOT,AGRWTH,A,2013,-1.748933912,
ITA,REALGDPFORECAST,TOT,AGRWTH,A,2014,0.193334484,
ITA,REALGDPFORECAST,TOT,AGRWTH,A,2015,0.875244254,
ITA,REALGDPFORECAST,TOT,AGRWTH,A,2016,1.057165141,
ITA,REALGDPFORECAST,TOT,AGRWTH,A,2017,1.555326547,
ITA,REALGDPFORECAST,TOT,AGRWTH,A,2018,1.485043787,
ITA,REALGDPFORECAST,TOT,AGRWTH,A,2019,1.262604551,
JPN,REALGDPFORECAST,TOT,AGRWTH,A,1961,11.85314251,
JPN,REALGDPFORECAST,TOT,AGRWTH,A,1962,8.596554244,
JPN,REALGDPFORECAST,TOT,AGRWTH,A,1963,8.787504666,
JPN,REALGDPFORECAST,TOT,AGRWTH,A,1964,11.18565517,
JPN,REALGDPFORECAST,TOT,AGRWTH,A,1965,5.673023514,
JPN,REALGDPFORECAST,TOT,AGRWTH,A,1966,10.24841344,
JPN,REALGDPFORECAST,TOT,AGRWTH,A,1967,11.08392651,
JPN,REALGDPFORECAST,TOT,AGRWTH,A,1968,11.90900674,
JPN,REALGDPFORECAST,TOT,AGRWTH,A,1969,11.95308269,
JPN,REALGDPFORECAST,TOT,AGRWTH,A,1970,10.28240647,
JPN,REALGDPFORECAST,TOT,AGRWTH,A,1971,4.389103414,
JPN,REALGDPFORECAST,TOT,AGRWTH,A,1972,8.413496388,
JPN,REALGDPFORECAST,TOT,AGRWTH,A,1973,8.032650664,
JPN,REALGDPFORECAST,TOT,AGRWTH,A,1974,-1.225196396,
JPN,REALGDPFORECAST,TOT,AGRWTH,A,1975,3.091486617,
JPN,REALGDPFORECAST,TOT,AGRWTH,A,1976,3.975028438,
JPN,REALGDPFORECAST,TOT,AGRWTH,A,1977,4.39033795,
JPN,REALGDPFORECAST,TOT,AGRWTH,A,1978,5.272020094,
JPN,REALGDPFORECAST,TOT,AGRWTH,A,1979,5.483925755,
JPN,REALGDPFORECAST,TOT,AGRWTH,A,1980,2.817592205,
JPN,REALGDPFORECAST,TOT,AGRWTH,A,1981,4.176879121,
JPN,REALGDPFORECAST,TOT,AGRWTH,A,1982,3.376505892,
JPN,REALGDPFORECAST,TOT,AGRWTH,A,1983,3.060805339,
JPN,REALGDPFORECAST,TOT,AGRWTH,A,1984,4.463899016,
JPN,REALGDPFORECAST,TOT,AGRWTH,A,1985,6.333356889,
JPN,REALGDPFORECAST,TOT,AGRWTH,A,1986,2.831076641,
JPN,REALGDPFORECAST,TOT,AGRWTH,A,1987,4.107427064,
JPN,REALGDPFORECAST,TOT,AGRWTH,A,1988,7.146693707,
JPN,REALGDPFORECAST,TOT,AGRWTH,A,1989,5.370152519,
JPN,REALGDPFORECAST,TOT,AGRWTH,A,1990,5.5723983,
JPN,REALGDPFORECAST,TOT,AGRWTH,A,1991,3.324340775,
JPN,REALGDPFORECAST,TOT,AGRWTH,A,1992,0.819008225,
JPN,REALGDPFORECAST,TOT,AGRWTH,A,1993,0.171062756,
JPN,REALGDPFORECAST,TOT,AGRWTH,A,1994,0.86359985,
JPN,REALGDPFORECAST,TOT,AGRWTH,A,1995,2.742187978,
JPN,REALGDPFORECAST,TOT,AGRWTH,A,1996,3.099952826,
JPN,REALGDPFORECAST,TOT,AGRWTH,A,1997,1.076511466,
JPN,REALGDPFORECAST,TOT,AGRWTH,A,1998,-1.128756136,
JPN,REALGDPFORECAST,TOT,AGRWTH,A,1999,-0.251998457,
JPN,REALGDPFORECAST,TOT,AGRWTH,A,2000,2.779542546,
JPN,REALGDPFORECAST,TOT,AGRWTH,A,2001,0.406249445,
JPN,REALGDPFORECAST,TOT,AGRWTH,A,2002,0.118100784,
JPN,REALGDPFORECAST,TOT,AGRWTH,A,2003,1.528242023,
JPN,REALGDPFORECAST,TOT,AGRWTH,A,2004,2.204730325,
JPN,REALGDPFORECAST,TOT,AGRWTH,A,2005,1.662732005,
JPN,REALGDPFORECAST,TOT,AGRWTH,A,2006,1.42002553,
JPN,REALGDPFORECAST,TOT,AGRWTH,A,2007,1.654262434,
JPN,REALGDPFORECAST,TOT,AGRWTH,A,2008,-1.093498814,
JPN,REALGDPFORECAST,TOT,AGRWTH,A,2009,-5.417080769,
JPN,REALGDPFORECAST,TOT,AGRWTH,A,2010,4.192267018,
JPN,REALGDPFORECAST,TOT,AGRWTH,A,2011,-0.115461941,
JPN,REALGDPFORECAST,TOT,AGRWTH,A,2012,1.495028543,
JPN,REALGDPFORECAST,TOT,AGRWTH,A,2013,2.000489572,
JPN,REALGDPFORECAST,TOT,AGRWTH,A,2014,0.335664787,
JPN,REALGDPFORECAST,TOT,AGRWTH,A,2015,1.111326155,
JPN,REALGDPFORECAST,TOT,AGRWTH,A,2016,1.018536027,
JPN,REALGDPFORECAST,TOT,AGRWTH,A,2017,1.518958325,
JPN,REALGDPFORECAST,TOT,AGRWTH,A,2018,1.238581746,
JPN,REALGDPFORECAST,TOT,AGRWTH,A,2019,0.955571521,
KOR,REALGDPFORECAST,TOT,AGRWTH,A,1961,6.88186456,
KOR,REALGDPFORECAST,TOT,AGRWTH,A,1962,3.839063603,
KOR,REALGDPFORECAST,TOT,AGRWTH,A,1963,9.19035394,
KOR,REALGDPFORECAST,TOT,AGRWTH,A,1964,9.45943904,
KOR,REALGDPFORECAST,TOT,AGRWTH,A,1965,7.18391598,
KOR,REALGDPFORECAST,TOT,AGRWTH,A,1966,11.98321562,
KOR,REALGDPFORECAST,TOT,AGRWTH,A,1967,9.116734409,
KOR,REALGDPFORECAST,TOT,AGRWTH,A,1968,13.18898841,
KOR,REALGDPFORECAST,TOT,AGRWTH,A,1969,14.54115745,
KOR,REALGDPFORECAST,TOT,AGRWTH,A,1970,9.997479736,
KOR,REALGDPFORECAST,TOT,AGRWTH,A,1971,10.45453,
KOR,REALGDPFORECAST,TOT,AGRWTH,A,1972,7.150848605,
KOR,REALGDPFORECAST,TOT,AGRWTH,A,1973,14.82753582,
KOR,REALGDPFORECAST,TOT,AGRWTH,A,1974,9.460645633,
KOR,REALGDPFORECAST,TOT,AGRWTH,A,1975,7.863618839,
KOR,REALGDPFORECAST,TOT,AGRWTH,A,1976,13.11506672,
KOR,REALGDPFORECAST,TOT,AGRWTH,A,1977,12.27775267,
KOR,REALGDPFORECAST,TOT,AGRWTH,A,1978,10.77449137,
KOR,REALGDPFORECAST,TOT,AGRWTH,A,1979,8.62569787,
KOR,REALGDPFORECAST,TOT,AGRWTH,A,1980,-1.701335786,
KOR,REALGDPFORECAST,TOT,AGRWTH,A,1981,7.180510839,
KOR,REALGDPFORECAST,TOT,AGRWTH,A,1982,8.265078481,
KOR,REALGDPFORECAST,TOT,AGRWTH,A,1983,13.24200358,
KOR,REALGDPFORECAST,TOT,AGRWTH,A,1984,10.44286444,
KOR,REALGDPFORECAST,TOT,AGRWTH,A,1985,7.74969153,
